instance,family,n_customers,method,method_family,tag,metaheuristic,time_limit_s,vehicle_cost,K_eval,seed_eval,cv_global_eval,cv_link_eval,feasible,vehicles,distance,runtime_s,ontime_mean,ontime_p50,ontime_p95,tard_mean,sla_metric,sla_threshold,meets_SLA,is_champion,status,version_tag,seed_build,gap_to_det_pct,gap_to_best_pct
RC205,RC,100,Gamma2-q1p645,Gamma,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,12,1078.8,379.5,100.0,98.0,99.7,2.1,ontime_p50,95.0,True,False,feasible,static_v1,0,1.773584905660373,4116.666666666666
RC205,RC,100,SAA64-b0p7,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,11,1132.7,485.0,99.2,97.8,99.2,2.3,ontime_p50,95.0,True,False,feasible,static_v1,0,6.858490566037741,5288.888888888889
RC205,RC,100,Q120,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,11,1064.0,27.2,98.4,97.4,98.9,2.2,ontime_p50,95.0,True,False,feasible,static_v1,0,0.37735849056603776,202.22222222222223
RC206,RC,100,Q120,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,10,1244.0,22.5,99.0,98.6,99.2,2.4,ontime_p50,95.0,True,True,feasible,static_v1,0,0.0,122.77227722772277
RC206,RC,100,Gamma1-q1p645,Gamma,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,10,1258.2,233.7,99.4,98.2,99.4,2.2,ontime_p50,95.0,True,False,feasible,static_v1,0,1.1414790996784603,2213.861386138614
RC206,RC,100,SAA16-b0p3,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,11,1287.6,204.1,99.4,98.0,99.7,2.1,ontime_p50,95.0,True,False,feasible,static_v1,0,3.504823151125395,1920.7920792079208
RC206,RC,100,SAA32-b0p5,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,10,1313.6,299.0,99.9,98.0,99.6,2.4,ontime_p50,95.0,True,False,feasible,static_v1,0,5.594855305466231,2860.39603960396
RC206,RC,100,Gamma2-q1p645,Gamma,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,10,1269.7,348.6,99.1,98.0,99.3,2.2,ontime_p50,95.0,True,False,feasible,static_v1,0,2.06591639871383,3351.485148514852
RC206,RC,100,Q130,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,10,1259.0,32.6,98.9,97.9,99.0,2.4,ontime_p50,95.0,True,False,feasible,static_v1,0,1.2057877813504823,222.77227722772278
RC206,RC,100,SAA64-b0p7,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,10,1322.3,585.7,99.7,97.6,99.5,2.1,ontime_p50,95.0,True,False,feasible,static_v1,0,6.294212218649514,5699.0099009901
RC206,RC,100,DET,DET,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,10,1250.4,10.1,99.0,97.6,98.8,2.3,ontime_p50,95.0,True,False,feasible,static_v1,0,0.5144694533762131,0.0
RC206,RC,100,Q110,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,10,1259.9,20.3,98.9,97.5,99.1,2.4,ontime_p50,95.0,True,False,feasible,static_v1,0,1.2781350482315186,100.99009900990102
RC207,RC,100,Gamma2-q1p645,Gamma,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,11,1230.7,338.7,99.9,99.2,100.0,0.0,ontime_p50,95.0,True,True,feasible,static_v1,0,3.1168831168831206,3663.3333333333335
RC207,RC,100,SAA64-b0p7,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,11,1294.4,527.2,100.0,98.9,100.0,0.0,ontime_p50,95.0,True,False,feasible,static_v1,0,8.454126518642656,5757.777777777778
RC207,RC,100,Q120,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,11,1193.5,26.4,99.2,98.9,99.4,2.3,ontime_p50,95.0,True,False,feasible,static_v1,0,0.0,193.33333333333331
RC207,RC,100,SAA16-b0p3,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,12,1229.0,210.2,100.0,98.5,99.7,2.3,ontime_p50,95.0,True,False,feasible,static_v1,0,2.974444909928781,2235.5555555555557
RC207,RC,100,Q110,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,12,1205.4,19.9,99.5,98.4,100.0,0.0,ontime_p50,95.0,True,False,feasible,static_v1,0,0.9970674486803595,121.1111111111111
RC207,RC,100,Gamma1-q1p645,Gamma,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,11,1217.8,242.5,98.9,98.0,98.8,2.3,ontime_p50,95.0,True,False,feasible,static_v1,0,2.036028487641387,2594.4444444444443
RC207,RC,100,SAA32-b0p5,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,11,1251.0,304.9,99.5,97.9,99.5,2.2,ontime_p50,95.0,True,False,feasible,static_v1,0,4.817762882279012,3287.7777777777774
RC207,RC,100,Q130,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,11,1201.8,29.9,98.8,97.0,98.5,2.5,ontime_p50,95.0,True,False,feasible,static_v1,0,0.6954335986594012,232.2222222222222
RC207,RC,100,DET,DET,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,11,1206.8,9.0,98.6,96.6,98.4,2.3,ontime_p50,95.0,True,False,feasible,static_v1,0,1.114369501466272,0.0
RC208,RC,100,Q110,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,10,1429.3,17.4,99.7,99.0,100.0,0.0,ontime_p50,95.0,True,True,feasible,static_v1,0,0.2033090297251727,72.27722772277227
RC208,RC,100,SAA32-b0p5,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,10,1481.5,316.5,100.0,99.0,99.8,2.0,ontime_p50,95.0,True,False,feasible,static_v1,0,3.862871564778456,3033.6633663366333
RC208,RC,100,SAA64-b0p7,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,11,1519.5,540.1,99.8,98.6,100.0,0.0,ontime_p50,95.0,True,False,feasible,static_v1,0,6.526920919798086,5247.524752475248
RC208,RC,100,Gamma1-q1p645,Gamma,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,10,1431.8,214.8,99.9,98.6,99.6,2.1,ontime_p50,95.0,True,False,feasible,static_v1,0,0.37857543466067467,2026.7326732673268
RC208,RC,100,SAA16-b0p3,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,10,1467.5,191.0,99.8,98.4,99.8,2.4,ontime_p50,95.0,True,False,feasible,static_v1,0,2.8813796971396455,1791.0891089108911
RC208,RC,100,Gamma2-q1p645,Gamma,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,10,1449.0,369.6,100.0,97.9,99.8,2.2,ontime_p50,95.0,True,False,feasible,static_v1,0,1.5844083006169314,3559.4059405940598
RC208,RC,100,Q130,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,10,1437.0,28.9,98.7,97.9,98.7,2.3,ontime_p50,95.0,True,False,feasible,static_v1,0,0.7431295569265219,186.13861386138612
RC208,RC,100,Q120,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,10,1448.9,22.4,98.6,97.0,98.3,2.4,ontime_p50,95.0,True,False,feasible,static_v1,0,1.5773976444195177,121.78217821782178
RC208,RC,100,DET,DET,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,10,1426.4,10.1,98.6,96.9,98.2,2.4,ontime_p50,95.0,True,False,feasible,static_v1,0,0.0,0.0
